,0,1,2,3,Request Number,Conditions
1629,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84158,The restrooms are deeply unclean. The kitchen is unclean. Presence of mildew in walls.
1630,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54618,FISH WAS COOL. VEGETABLES WERE UNEVENLY HEATED. A LONG HAIR (BLOND) WAS IN THE SAUCE.
1631,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",116351,Don't clean the hood filters. Kitchen is super filthy. Waitresses or cooks don't use gloves. Walk in is filthy. Don't wash dishes in dishwasher. When busy just rinse off. No sanitizer used. Will wipe off plates with a dirty towel around edges.
1632,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",131653,FBI
1633,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132210,Location had chicken stored outside behind back door. Date:08/06/2016 Time: 3:14 pm.
1634,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84916,They may be catering out of a private home.
1635,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47582,"MOBILE TRUCK GOES TO THIS BUSINESS AT 9:30AM. WHEN PERSON CONFRONTED THE TRUCK OWNER AND ASKED THE NAME OF THE TRUCK, HE PEELED THE NAME OFF. SHE THINKS IT'S NOT PERMITTED."
1636,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",96075,Ants on the floor. The windows are dirty. A customer brought a dog in to the eat with him.
1637,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target     9  19  food borne  fbi
1        T1       Target    20  27     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52132,POSSIBLE FOOD BORNE ILLNESS
1638,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",85778,Employees not wearing gloves.
1639,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",121283,"Employees do not wear gloves when making sandwiches. 
DoA: ongoing"
1640,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",83852,"A customer witness a baby crying behind the counter in the food preparation area, and a strong smell of sewer."
1641,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",46406,SEE ATTACHED
1642,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",140260,fbi
1643,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",104228,Purchased 2 chicken snack wraps and bit into something. When customer opened it up it was a peice of plastic. It appears to be the finger of a plastic work glove.
1644,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",92150,Restaurant serving spoiled milk. Manager told customer that half of their milk was spoiled but they were serving it anyways.
1645,fbi_doc,"__________________________________________
","  markup_id vis_category start end      txt type
0        T0       Target    10  17  illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",106725,Foodforne illness
1646,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",133293,"Complainant was previously employed here and they did not request any food handler card from him or any other employees. The store is dirty, dishes are done incorrectly (no sanitizer or correct dish soap). Doing a lot of cross contamination."
1647,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",48450,FLOORS AND WALLS IN THE FACILITY ARE FILTHY.
1648,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",84923,Cockroaches are running in raw meat food drawers.
1649,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     4   7  epi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",140420,see epi
1650,roach_doc,"__________________________________________
","  markup_id vis_category start end        txt   type
0        T0       Target    33  42  cockroach  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63415,"ORDERED TAKE OUT AND THERE WAS A COCKROACH IN HER FOOD.

SHE COMPLAINED TO THE MANAGER AND THEY REFUNDED HER MONEY."
1651,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",121502,Making sushi with bare hands.
1652,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",49765,BIG WORMS AND PODS IN SOUP.
1653,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",47304,"SELLING TAMALES OUT OF AN ICE CHEST FROM A VAN. BEING SOLD AT MURRAY FARMERS MARKET ON SATURDAY, SEPTEMBER 11. THE LICENSE PLATE ON THE VAN IS 948LNP."
1654,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",51583,SUSPECT FOODBORNE ILLNESS
1655,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    10  21  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",112160,"No date and time of occurrence.
There are cockroaches by the salad bar."
1656,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",51117,WEINER DOG IN RESTUARANT. ALLEGEDLY NOT A SEEING EYE DOG.
1657,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52641,HE ASKED THEM TO GIVE HIM SOUP WITHOUT MEAT IN IT.  IT HAD MEAT IN IT AND HE GOT SICK BECAUSE HE IS ALLERGIC TO MEAT.
1658,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",118524,Most employees are operating without a food handler card.
1659,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",56504,A ROCK WAS THE CUSTOMERS BURRITO. SHE PRESENTED THE ROCK AND BURRITO TO THE MANAGER WHO PRODUCED A LETTER APOLIGIZING FOR THE ROCK AND THAT THEY ARE AWARE OF ROCKS IN THE BEANS. THE MANAGER WOULD NOT GIVE THE CUSTOMER A COPY OF THE LETTER.
1660,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach
1        T1       Target    36  47  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",133260,"Cockroaches spotted in dining area, cockroaches in bathrooms."
1661,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60023,THERE ARE FECES ON BATHROOM FIXTURES. THERE IS NO SOAP OR TOWELS AT THE RESTROOM HAND SINKS. FLOORS ARE DIRTY THROUGHOUT FACILITY. TABLES ARE DIRTY AND WERE WIPED DOWN WITH DIRTY CLOTHS.
1662,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63923,"THE RESTAURANT IS EXTREMELY DIRTY. FLOORS, TALBES, FOOD CONTACT SURFACES AND RESTROOMS."
1663,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",108940,"No date and time of occurrence.
Dirty conditions, also several large bugs spotted."
1664,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",103634,"Date occurred: 07/02/12   Time occurred: 12:16pm
Ordered a BMT sandwich and found a bug in it."
1665,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132039,Business located at 7213 S. 900 E. has no permit. Selling smoothies. No hot water available.
1666,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53714,COMPLAINANT WAS GIVEN AN ONION RING THAT FELL ON THE FLOOR. EMPLOYEE THEN PUT HAND IN GAG AND PULLED OUT THE ONION RING THAT FELL ON THE FLOOR TOUCHING ALL THE OTHER ONION RINGS.
1667,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",59413,"COOKS ARE HANDLING FOOD WITH BARE HANDS, WIPING THEIR HANDS ON THEIR DIRTY PANTS, NO HAIR CONTROL, BROKEN URINALS, TOILET ROOM FILTHY, TOILET PLUGGED. HANDSINK IN THE KITCHEN HAS NO DISPOSABLE TOWELS AVAILABLE. COOKS HAD DIRTY FINGERNAILS. HANDLING LETTUCE WITH WET HANDS. HANDLING MONEY WITHOUT A HANDWASH AND THEN PREPARING FOOD."
1668,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     4   7  epi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",100190,See epi
1669,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",119553,Very dirty back room. Date 08/11/2014 at 4:15 PM
1670,fbi_doc,"__________________________________________
","  markup_id vis_category start end         txt type
0        T0       Target    10  20  food borne  fbi
1        T1       Target    21  28     illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",54716,SUSPECTED FOOD BORNE ILLNESS
1671,fbi_doc,"__________________________________________
","  markup_id vis_category start end        txt type
0        T0       Target     8  17  foodborne  fbi
1        T1       Target    18  25    illness  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",122402,Suspect foodborne illness.
1672,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    12  23  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",63216,PRESENCE OF COCKROACHES IN THE RESTAURANT.
1673,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",101425,"Occurred: 03/08/12  Time: 11:30am
Water out of the fountain machine had dirt in it. One of the employees got water from the back and it also had dirt in it. Gave to other guests."
1674,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",146838,Cockroaches are everywhere in the store.  Employees did not wash their hands.  They eat and smoke and still do not wash hands or put on gloves to handle ready to eat food.
1675,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",111042,Flies every where in the restaurant and on the food. Not wearing gloves.
1676,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target    14  25  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",149899,Live and dead cockroaches in the bathroom hallway.
1677,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",91619,Dead birds and bird feces on the sidewalks and the backside of the building at employee entrance
1678,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",114325,Do no send sick employees home. One sick employee is not covering his mouth when he coughs. Urinal was plugged and flooded over last weekend.
1679,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",120692,Found a piece of metal in food.
1680,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",129633,Zucatan Chicken Tortilla soup found below temp on Tuesday 9/29. Manager offered to replace the soups. Returned later and soup not to temperature again. Manager confirmed this.
1681,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53834,THEY ARE REMODELING AND SERVING FOOD
1682,fbi_doc,"__________________________________________
","  markup_id vis_category start  end    txt type
0        T0       Target   203  206    ill  fbi
1        T1       Target    75   80  fever  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",144333,"VOMITING 
DIARRHEA
STARTED AT 8:00 LAST NIGHT. 
DEHYDRATION
RUNNING A SLIGHT FEVER. 99.7 AT DOCTORS OFFICE. 
ATE AT RESTAURANT MONDAY 06/12/17  AROUND 12:00PM 
4 PEOPLE (INCLUDING BARBRA) HAVE BEEN CONFIRMED ILL. THERE MAY BE OTHERS."
1683,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",124699,Waitresses with long hair were not wearing hair restraints.
1684,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60589,EMPLOYEES UNIFORMS WERE DIRTY. FLOORS IN THE WHOLE PLACE ARE DIRTY.
1685,roach_doc,"__________________________________________
","  markup_id vis_category start  end          txt   type
0        T0       Target     9   20  cockroaches  roach
1        T1       Target   511  522  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",66665,"TOO MANY COCKROACHES, BABY SIZE, HATCHING ALL THE TIME. SMOKING IN THE KITCHEN BY OWNER. WHEN OWNER IS BEHIND THE LINE, HE TAKES FOOD OUT OF THE BINS THAT THEY TAKE THE FOOD FROM, HE EATS FROM THE PLATES THAT ARE DESTINED FOR THE CUSTOMER (FRIES). EATS BEHIND THE LINE FROM THE FOOD CONTAINERS. CHECK WHERE THE RICE PUDDING IS KEPT, THE SCOOP IS LEFT THERE ALL NIGHT UNTIL THE NEXT DAY. SERVICE COUNTER IN BACK NEAR ADDING MACHINE PULLS OUT, CHECK IT AND THE FREEZER NEXT TO IT WHERE ICE CREAM IS KEPT. TONS OF COCKROACHES THERE. WHERE ICE CREAM IS KEPT, SCOOP IS CONSTANTLY FALLING INTO THE WATER WHICH IS SUPPOSED TO BE THE RINSEING WATER.  OPEN FROM 7AM TO 11PM 7 DAYS A WEEK."
1686,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53577,CART IS LEFT ON SIDEWALK AT NIGHT NOT PROPERLY STORED.  IT IS ONLY WRAPPED IN A BLUE TARP.
1687,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",67494,WEST VALLEY POLICE CALLED THE BOARD OF HEALTH TO COMPLAIN ABOUT THIS OPERATOR USING THE RESTROOM ON THE STREET OR IN A CUP IN HIS TRUCK. NEIL WENT TO THIS CART AND FOUND THEY HAD NO RESTROOM AGREEMENT.
1688,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",132682,"Dudes BBQ, 801-427-3315, non permitted"
1689,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",60275,NIGHT TIME EMPLOYEES ARE TOLD THEY DO NOT NEED FOOD HANDLER PERMITS BECAUSE THEY WORK AT NIGHT.
1690,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",133466,"Has solid waste in dumpster, lots of rats around dumpster, may have dens in shrubbery."
1691,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",52858,HAIR PRESENT INSIDE A SANDWICH
1692,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",128218,"Customer with a dog that was not a service dog under a table with a customer. Looked like a Cocker Spaniel. Customer who complained spoke to cashier and waitresses and they didn't do anything. She said it was clearly not a service dog, but the owner claimed he had papers in his car, but didn't actually have any documentation with him."
1693,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",104051,In the alley behind this facility there are barrells and sawhorses in which they are thawing meat on a daily basis.
1694,fbi_doc,"__________________________________________
","  markup_id vis_category start end  txt type
0        T0       Target     0   3  fbi  fbi","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",110526,FBI
1695,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",79458,"This restaurant is filthy, the tables were disgusting and the counters haven't been wiped at all. The manager was sweeping while we were eating and she just swept crap into a corner.
The EHS this was assigned to is no longer works at the SLVHD.  Unable to located records."
1696,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",97063,Smoking within 25 ft of the door.
1697,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",96939,"1. Mop water disposed of out the back door into parking lot.

2. one/two inch drainage pipe comes out of the building pool of water near building. 
mold, algae"
1698,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",87271,Employees are not following the food preparation cycle according to companies policy/ The stickers for food time or temperature are changed in order to keep the expired products and not throw them away. The sanitizer bucket is weak. Employee does not wash hands before entering the kitchen after smoking or using the restroom.
1699,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",123466,There is food and trash on the ground around the mobile unit.
1700,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",48827,FOOD SERVICE PERSON TOUCHED DREADLOCKS WHILE PREPARING FOOD.  EMPLOYEES DID NOT WASH THEIR HANDS WHEN RETURNING FROM TOILET ROOM.  CLEANING EQUIPMENT OVER READY-TO-EAT FOOD THAT IS NOT PROTECTED FROM CONTAMINATION.
1701,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",141339,Nachos served with cooked ground beef was cold.
1702,roach_doc,"__________________________________________
","  markup_id vis_category start end          txt   type
0        T0       Target     0  11  cockroaches  roach
1        T1       Target    60  71  cockroaches  roach","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",104377,Cockroaches are behind the bar and dish was area. Four dead cockroaches at bottom of ice bin.
1703,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",118768,"The bathroom is covered in urine which was leaking under the door and into the kitchen. Feces leading from men's restroom toilet all the way to the front counter. Cook emptied garbage can, then made a sandwich without washing hands or glove change. Kitchen is covered in filth. Date 07/05/2014 at 4:00 PM. Please talk to Jamie Pluta from Sanitation and Safety, she has pictures of this incident."
1704,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",126916,"Not using gloves when touching RTE foods. Sanitizer not changed frequently enough. Hand sinks being used for food storage. Employees are eating and drinking at the cook line. Blood is dripping on the RTE foods in the walk in cooler. 
DoO: ongoing"
1705,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",58450,THE CUSTOMER ORDERED A WHOLE BBQ CHICKEN THAT WAS FULLY COOKED BUT STILL HAD FEATHERS ON IT.
1706,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",69367,EMPLOYEE SMOKES OUTSIDE WILL ENTER THE FACILITY AND PREPARE READY TO EAT FOOD WITH HER BARE HANDS AND NO HANDWASH.
1707,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",48781,WASTE OIL CONTAINERS ARE BEING LEFT BESIDE THE STREET WHERE PASSERS BY ARE KNOCKING THEM OVER AND SPILLING OIL ONTO THE STREET.  ON INSPECTION GREASE WAS BEING STORED NEAR STREET ON THE GRASS MANAGER STATED THAT THE OIL WAS GOING TO BE PICKUP BUT THE PERSON DIDN'T SHOW UP SO THEY CONSENTED TO BRINGING THE OIL BACK INSIDE.
1708,no_findings,"__________________________________________
","Empty DataFrame
Columns: [markup_id, vis_category, start, end, txt, type]
Index: []","Empty DataFrame
Columns: [relation_id, type, arg1_cate, arg1_id, arg2_cate, arg2_id]
Index: []",53530,TACO CART SERVING TACOS AT PICK N PULL AT 585 W 3300 S. COMPLAINANT SAID THEY FEEL THEY ARE OPERATING WITHOUT A PERMIT.  (COMPLAINT CREATED IN ERROR)
